VOB,Task Name,Job Name,Job Element,Job Value
az-ccvob1,Weekly Local Tasks,Weekly Local Tasks,Job.LastModified,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,Weekly Local Tasks,Weekly Local Tasks,Job.Predefined,TRUE
az-ccvob1,Weekly Local Tasks,Weekly Local Tasks,Job.Schedule.Sequential.FollowsJob,8
az-ccvob1,Weekly Local Tasks,Weekly Local Tasks,Job.Task,101
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Args,
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Created,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.DeleteWhenCompleted,FALSE
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Description,Scrub the cleartext and derived object storage pools of all local VOBs.<CR>
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Id,1
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T17:02:13+05:30
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ProcessId,4844
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T17:00:00+05:30
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastModified,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.NextRunTime,2008-11-10T17:00:00+05:30
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Predefined,TRUE
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.Daily.Frequency,1
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.FirstStartTime,4:30:00
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.StartDate,3/30/2006
az-ccvob1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Task,3
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Created,2007-12-13T10:55:28+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB1
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Id,32
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2008-11-10T11:55:28+05:30
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,5876
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2008-11-10T11:55:28+05:30
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-13T10:57:51+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB1
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.NextRunTime,2008-11-11T00:55:28+05:30
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,12:25:28
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.LastStartTime,23:59:59
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,12/12/2007
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccvob1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Created,2006-03-30T23:20:24+05:30 by ONEMISYS\clearcase_albd@azclearcase1
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Description,Scrubs old job data from the MultiSite syncmgr database.<CR>
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Id,15
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2007-12-13T10:33:44+05:30
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,10412
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2007-12-13T10:33:43+05:30
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-13T10:57:31+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB1
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NextRunTime,<schedule completed>
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Recipients,ms_admin
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Using,email
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,3:00:00
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.LastDate,7/26/1994
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,7/26/1994
az-ccvob1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Args,-quiet 1
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Created,2006-09-19T21:18:22+05:30 by ONEMISYS\vob_admin@AZ-CCVOB1
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.DeleteWhenCompleted,FALSE
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Id,27
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.Ended,2008-11-10T13:30:00+05:30
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.ProcessId,8784
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastCompletionInfo.Started,2008-11-10T13:30:00+05:30
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.LastModified,2008-01-20T04:13:14+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB1
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NextRunTime,2008-11-10T14:30:00+05:30
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.NotifyInfo.Using,email
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.Daily.Frequency,1
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.FirstStartTime,0:00:00
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.LastStartTime,23:59:59
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.StartDate,9/19/1994
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccvob1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive,Job.Task,19
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Args,-quiet 1
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Created,2007-12-13T10:56:21+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCVOB1
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.DeleteWhenCompleted,FALSE
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Id,33
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Ended,2008-11-10T11:56:07+05:30
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ProcessId,8324
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Started,2008-11-10T11:56:07+05:30
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastModified,2008-01-20T04:13:54+05:30 by SUNQUESTINFO\vob_admin@AZ-CCVOB1
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.NextRunTime,2008-11-11T10:56:07+05:30
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.Daily.Frequency,1
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.FirstStartTime,22:26:07
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.LastStartTime,23:59:59
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartDate,12/12/2007
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccvob1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Task,19
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Args,
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Created,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.DeleteWhenCompleted,FALSE
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Description,Scrub the ClearCase Logs.<CR>
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Id,7
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T00:30:01+05:30
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Messages,Error: Could not unlink 20080923.log: Permission denied<CR>End of MultiSite log scrubbing: 233 files removed.<CR>
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.ProcessId,19540
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T00:30:00+05:30
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.LastModified,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.NextRunTime,2008-11-16T00:30:00+05:30
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Predefined,TRUE
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.FirstStartTime,0:30:00
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.StartDate,9/15/2006
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.Weekly.Days,Sun
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Schedule.Weekly.Frequency,1
mhicc-vob,Log Scrubber,Weekly Log Scrubbing,Job.Task,7
mhicc-vob,Registry Backup,Daily Registry Backup,# Job.Schedule.Sequential.FollowsJob,Daily VOB Snapshots
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Args,
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Created,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Registry Backup,Daily Registry Backup,Job.DeleteWhenCompleted,FALSE
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Description,Copy the ClearCase Registry.<CR>
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Id,3
mhicc-vob,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.Ended,2008-11-10T04:33:39+05:30
mhicc-vob,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.ProcessId,16120
mhicc-vob,Registry Backup,Daily Registry Backup,Job.LastCompletionInfo.Started,2008-11-10T04:33:39+05:30
mhicc-vob,Registry Backup,Daily Registry Backup,Job.LastModified,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Predefined,TRUE
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Schedule.Sequential.FollowsJob,2
mhicc-vob,Registry Backup,Daily Registry Backup,Job.Task,6
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,# Job.Schedule.Sequential.FollowsJob,Weekly Log Scrubbing
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Args,
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Created,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.DeleteWhenCompleted,FALSE
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Description,Scrub the VOB database of all local VOBs.<CR>
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Id,8
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T01:24:01+05:30
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.ProcessId,44588
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T00:30:01+05:30
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastModified,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Predefined,TRUE
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Schedule.Sequential.FollowsJob,7
mhicc-vob,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Task,4
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Args,#NAME?
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Created,2007-08-30T12:05:00+05:30 by ONEMISYS\VOB_Admin@MHICC-VOB
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.DeleteWhenCompleted,FALSE
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Id,20
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastCompletionInfo.Ended,2008-11-10T12:00:00+05:30
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastCompletionInfo.Messages,"Job's task program (""C:\Documents and Settings\vob_admin\Desktop\Utility\License-Utilisation\darklicense.bat"") is not installed -- skipping scheduled execution.<CR>"
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastCompletionInfo.ProcessId,
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastCompletionInfo.Started,2008-11-10T12:00:00+05:30
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.LastModified,2007-08-31T10:37:44+05:30 by ONEMISYS\VOB_Admin@MHICC-VOB
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.NextRunTime,2008-11-10T14:00:00+05:30
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Schedule.Daily.Frequency,1
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Schedule.FirstStartTime,12:00:00
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Schedule.LastStartTime,23:59:59
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Schedule.StartDate,8/30/2007
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Schedule.StartTimeRestartFrequency,2:00:00
mhicc-vob,Dark License ClearCase – Statistics usage,Dark License ClearCase – Statistics usage,Job.Task,101
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,# Job.Schedule.Sequential.FollowsJob,Weekly VOB Database Scrubbing
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Args,
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Created,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.DeleteWhenCompleted,FALSE
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Description,"Run the weekly local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Id,9
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastCompletionInfo.Ended,2008-11-09T01:24:01+05:30
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""C:\Documents and Settings\vob_admin\Desktop\Utility\License-Utilisation\darklicense.bat"") is not installed -- skipping scheduled execution.<CR>"
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastCompletionInfo.ProcessId,
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastCompletionInfo.Started,2008-11-09T01:24:01+05:30
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.LastModified,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Predefined,TRUE
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Schedule.Sequential.FollowsJob,8
mhicc-vob,Dark License ClearCase – Statistics usage,Weekly Local Tasks,Job.Task,101
mhicc-vob,VOB DO Space,Weekly VOB DO Space,# Job.Schedule.Sequential.FollowsJob,Weekly Local Tasks
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.Args,
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.Created,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.DeleteWhenCompleted,FALSE
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.Description,Determine the DO space consumed by all local VOBs.<CR>
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.Id,10
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.Ended,2008-11-09T01:24:35+05:30
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.ProcessId,5804
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.Started,2008-11-09T01:24:01+05:30
mhicc-vob,VOB DO Space,Weekly VOB DO Space,Job.LastModified,2006-09-15T10:37:49+05:30 by ONEMISYS\clearcase_albd@MHICC-VOB
